Year,Month,Day,Hour,Min,Temp,ghi,dni,dhi,WS
1991,4,13,17,30,21.2,100,58,44,4.1
1991,4,13,18,30,20.7,1,0,0,3.2
1991,4,13,19,30,20.3,0,0,0,2.6
1991,4,13,20,30,20.1,0,0,0,2.1
1991,4,13,21,30,19.8,0,0,0,1.4
1991,4,13,22,30,19.5,0,0,0,0
1991,4,13,23,30,18.9,0,0,0,0
1991,4,14,0,30,18.8,0,0,0,0
1991,4,14,1,30,18.2,0,0,0,0.3
1991,4,14,2,30,18.1,0,0,0,1
1991,4,14,3,30,17.2,0,0,0,0.1
1991,4,14,4,30,16.9,0,0,0,0
1991,4,14,5,30,16.9,0,0,0,0
1991,4,14,6,30,17.6,0,0,0,0
1991,4,14,7,30,18.6,54,26,50,0
1991,4,14,8,30,19.2,174,71,150,0
1991,4,14,9,30,21,294,115,238,0
1991,4,14,10,30,22.1,382,128,303,0
1991,4,14,11,30,24.1,430,123,344,0
1991,4,14,12,30,23.2,445,119,358,0
1991,4,14,13,30,23,430,124,344,0.3
1991,4,14,14,30,21.3,382,129,302,1.5
1991,4,14,15,30,21.5,294,116,237,0.5
1991,4,14,16,30,20.5,174,72,150,0
1991,4,14,17,30,19.8,54,27,50,0
1991,4,14,18,30,18.9,0,0,0,0
1991,4,14,19,30,18.5,0,0,0,1.3
1991,4,14,20,30,19,0,0,0,1
1991,4,14,21,30,18.2,0,0,0,1.7
1991,4,14,22,30,18.1,0,0,0,1.8
1991,4,14,23,30,17,0,0,0,3.1
1991,4,15,0,30,17.5,0,0,0,1.7
1991,4,15,1,30,16.9,0,0,0,1.7
1991,4,15,2,30,16.6,0,0,0,1
1991,4,15,3,30,15.6,0,0,0,1.5
1991,4,15,4,30,15.1,0,0,0,0
1991,4,15,5,30,15.2,0,0,0,0
1991,4,15,6,30,15.1,0,0,0,0
1991,4,15,7,30,15.8,87,52,49,1.2
1991,4,15,8,30,16.2,278,616,81,3.6
1991,4,15,9,30,18,461,764,90,1.4
1991,4,15,10,30,19.2,582,755,119,0
1991,4,15,11,30,20.6,640,694,157,0
1991,4,15,12,30,21,656,663,176,0
1991,4,15,13,30,21.4,640,696,157,1.4
1991,4,15,14,30,21.3,582,758,117,1.5
1991,4,15,15,30,20.8,461,767,89,0.9
1991,4,15,16,30,20.2,278,621,80,0
1991,4,15,17,30,19.2,87,52,48,0
1991,4,15,18,30,18.5,0,0,0,0
1991,4,15,19,30,17.8,0,0,0,0
1991,4,15,20,30,17.4,0,0,0,0
1991,4,15,21,30,16.7,0,0,0,0
1991,4,15,22,30,16.2,0,0,0,0
1991,4,15,23,30,15.4,0,0,0,0
1991,4,16,0,30,15.3,0,0,0,0
1991,4,16,1,30,14.8,0,0,0,1
1991,4,16,2,30,14.7,0,0,0,1
1991,4,16,3,30,14,0,0,0,1.2
1991,4,16,4,30,13.9,0,0,0,1.1
1991,4,16,5,30,14,0,0,0,1
1991,4,16,6,30,14.8,0,0,0,0.6
1991,4,16,7,30,15.7,88,50,44,0.4
1991,4,16,8,30,16.7,288,706,65,1
1991,4,16,9,30,18.1,478,850,69,0.5
1991,4,16,10,30,19.3,603,839,93,0
1991,4,16,11,30,20.6,663,776,127,0
1991,4,16,12,30,20.7,679,743,144,0
1991,4,16,13,30,20.9,663,777,126,2.7
1991,4,16,14,30,20.4,603,840,92,4.1
1991,4,16,15,30,20,478,853,68,3.5
1991,4,16,16,30,19.4,288,710,64,3.6
1991,4,16,17,30,18.4,88,50,43,3.6
1991,4,16,18,30,18.1,0,0,0,2.7
1991,4,16,19,30,17.6,0,0,0,0
1991,4,16,20,30,17.8,0,0,0,0
1991,4,16,21,30,16.9,0,0,0,0
1991,4,16,22,30,16.5,0,0,0,0
1991,4,16,23,30,15.3,0,0,0,0
1991,4,17,0,30,15.3,0,0,0,0
1991,4,17,1,30,14.3,0,0,0,0
1991,4,17,2,30,13.9,0,0,0,0
1991,4,17,3,30,12.5,0,0,0,0
1991,4,17,4,30,12.1,0,0,0,1.2
1991,4,17,5,30,12.4,0,0,0,1
1991,4,17,6,30,13.1,0,0,0,2.2
1991,4,17,7,30,14.5,91,48,36,2.3
1991,4,17,8,30,15.6,302,825,46,3.1
1991,4,17,9,30,18.3,503,960,46,2.1
1991,4,17,10,30,20.2,635,945,63,2
1991,4,17,11,30,22.5,696,881,91,1
1991,4,17,12,30,22.9,712,849,105,2
1991,4,17,13,30,23.3,696,882,91,2.3
1991,4,17,14,30,22.9,635,946,63,4.1
1991,4,17,15,30,22.8,503,962,45,3.1
1991,4,17,16,30,22.1,302,829,45,3.4
1991,4,17,17,30,21.5,91,48,35,2.1
1991,4,17,18,30,20.7,0,0,0,3.6
1991,4,17,19,30,20.1,0,0,0,3.4
1991,4,17,20,30,19.7,0,0,0,3.6
1991,4,17,21,30,19.2,0,0,0,2.5
1991,4,17,22,30,18.6,0,0,0,1.9
1991,4,17,23,30,17.5,0,0,0,2.1
1991,4,18,0,30,17.1,0,0,0,1.1
1991,4,18,1,30,16.1,0,0,0,0
1991,4,18,2,30,15.8,0,0,0,0
1991,4,18,3,30,14.5,0,0,0,0
1991,4,18,4,30,14.2,0,0,0,1.4
1991,4,18,5,30,14,0,0,0,2.1
1991,4,18,6,30,15.3,0,0,0,2.3
1991,4,18,7,30,16.6,81,45,42,2.7
1991,4,18,8,30,18.2,277,679,67,3.6
1991,4,18,9,30,20,464,829,72,2.9
1991,4,18,10,30,21.5,589,819,96,2.8
1991,4,18,11,30,23.1,648,757,131,1.5
1991,4,18,12,30,23,663,725,149,2.2
1991,4,18,13,30,22.7,648,758,131,1.8
1991,4,18,14,30,21.4,589,821,95,2.1
1991,4,18,15,30,20.9,464,832,71,1.3
1991,4,18,16,30,19.8,277,684,66,1.2
1991,4,18,17,30,18.9,81,45,41,1
1991,4,18,18,30,18.1,0,0,0,1.1
1991,4,18,19,30,17.8,0,0,0,1
1991,4,18,20,30,18.3,0,0,0,1
1991,4,18,21,30,18.2,0,0,0,0.8
1991,4,18,22,30,18.6,0,0,0,0
1991,4,18,23,30,18.2,0,0,0,0
1991,4,19,0,30,18.7,0,0,0,0
1991,4,19,1,30,18.3,0,0,0,0
1991,4,19,2,30,18.1,0,0,0,0
1991,4,19,3,30,16.9,0,0,0,0
1991,4,19,4,30,16.4,0,0,0,0
1991,4,19,5,30,16,0,0,0,0
1991,4,19,6,30,16.3,0,0,0,0
1991,4,19,7,30,17,68,43,48,1
1991,4,19,8,30,17.8,237,417,109,1.5
1991,4,19,9,30,19.1,402,569,135,1.9
1991,4,19,10,30,20.3,515,572,173,2.3
1991,4,19,11,30,21.6,570,521,217,2.6
1991,4,19,12,30,21.9,585,494,236,3.3
1991,4,19,13,30,22.2,570,522,216,3.7
1991,4,19,14,30,21.7,515,575,172,4.6
1991,4,19,15,30,21.6,402,573,133,4.2
1991,4,19,16,30,21.1,237,423,107,4.2
1991,4,19,17,30,20.8,68,43,48,3.1
1991,4,19,18,30,20.3,0,0,0,3.6
1991,4,19,19,30,20.1,0,0,0,3
1991,4,19,20,30,20.3,0,0,0,3.1
1991,4,19,21,30,19.9,0,0,0,1.6
1991,4,19,22,30,19.7,0,0,0,0
1991,4,19,23,30,18.7,0,0,0,0
1991,4,20,0,30,18.5,0,0,0,0
1991,4,20,1,30,17.8,0,0,0,0
1991,4,20,2,30,17.4,0,0,0,0
1991,4,20,3,30,16.2,0,0,0,0
1991,4,20,4,30,15.7,0,0,0,0
1991,4,20,5,30,15.4,0,0,0,0
1991,4,20,6,30,15.9,0,0,0,0
1991,4,20,7,30,16.7,66,41,46,0.1
1991,4,20,8,30,17.4,234,420,107,1
1991,4,20,9,30,19.1,399,574,133,0.4
1991,4,20,10,30,20.4,512,577,170,0
1991,4,20,11,30,22.3,568,526,214,0
1991,4,20,12,30,22.3,583,499,233,0
1991,4,20,13,30,22.6,568,527,213,1.4
1991,4,20,14,30,21.9,512,580,169,1.5
1991,4,20,15,30,21.9,399,578,131,1.8
1991,4,20,16,30,21.2,234,425,106,1.9
1991,4,20,17,30,20.1,66,41,46,3.1
1991,4,20,18,30,19.8,0,0,0,1.7
1991,4,20,19,30,19.3,0,0,0,0
1991,4,20,20,30,19.9,0,0,0,0
1991,4,20,21,30,18.8,0,0,0,0
1991,4,20,22,30,18.6,0,0,0,0
1991,4,20,23,30,17.6,0,0,0,0
1991,4,21,0,30,17.7,0,0,0,0
1991,4,21,1,30,17,0,0,0,0
1991,4,21,2,30,16.5,0,0,0,0
1991,4,21,3,30,15.6,0,0,0,0
1991,4,21,4,30,15.2,0,0,0,0
1991,4,21,5,30,15.5,0,0,0,0
1991,4,21,6,30,15.4,0,0,0,0
1991,4,21,7,30,16.1,47,28,42,0
1991,4,21,8,30,16.2,172,107,140,0
1991,4,21,9,30,18.8,300,175,219,0
1991,4,21,10,30,20.3,393,192,280,2.9
1991,4,21,11,30,23,443,181,322,5.1
1991,4,21,12,30,23.1,457,173,336,3.7
1991,4,21,13,30,23.9,443,182,321,3.7
1991,4,21,14,30,23.9,393,194,279,2.6
1991,4,21,15,30,24.4,300,178,218,3.3
1991,4,21,16,30,24.1,172,110,139,3
1991,4,21,17,30,22.9,47,29,42,3.1
1991,4,21,18,30,22.7,0,0,0,2.3
1991,4,21,19,30,21.9,0,0,0,2.1
1991,4,21,20,30,22.2,0,0,0,1.5
1991,4,21,21,30,20.1,0,0,0,2
1991,4,21,22,30,19.2,0,0,0,2.1
1991,4,21,23,30,17.2,0,0,0,2.6
1991,4,22,0,30,17.5,0,0,0,2.4
1991,4,22,1,30,16.5,0,0,0,2.6
1991,4,22,2,30,16.3,0,0,0,2.6
1991,4,22,3,30,14.9,0,0,0,2.6
1991,4,22,4,30,14.5,0,0,0,2.6
1991,4,22,5,30,14.2,0,0,0,2.1
1991,4,22,6,30,14.4,0,0,0,2.8
1991,4,22,7,30,14.8,77,37,29,3
1991,4,22,8,30,15.3,284,829,42,4.1
1991,4,22,9,30,16.1,484,971,42,3.8
1991,4,22,10,30,16.8,617,957,57,4.2
1991,4,22,11,30,17.3,678,894,83,4.1
1991,4,22,12,30,17.6,694,862,97,4.6
1991,4,22,13,30,17.7,678,895,83,4.4
1991,4,22,14,30,17.7,617,959,57,4.1
1991,4,22,15,30,17,484,972,41,3.3
1991,4,22,16,30,16.5,284,832,41,2.5
1991,4,22,17,30,15.5,77,37,28,1.5
1991,4,22,18,30,15.4,0,0,0,1.1
1991,4,22,19,30,14.9,0,0,0,0.8
1991,4,22,20,30,15,0,0,0,1
1991,4,22,21,30,14,0,0,0,1
1991,4,22,22,30,13.5,0,0,0,1.5
1991,4,22,23,30,12.2,0,0,0,2.1
1991,4,23,0,30,12.2,0,0,0,2.4
1991,4,23,1,30,11.2,0,0,0,3
1991,4,23,2,30,10.6,0,0,0,3.1
1991,4,23,3,30,9.5,0,0,0,3.6
1991,4,23,4,30,9.1,0,0,0,3.4
1991,4,23,5,30,9.7,0,0,0,2.6
1991,4,23,6,30,10,0,0,0,2.4
1991,4,23,7,30,11.3,74,35,27,1.7
1991,4,23,8,30,12.2,278,811,44,2.1
1991,4,23,9,30,14.8,476,956,44,0.8
1991,4,23,10,30,16.5,608,944,60,0
1991,4,23,11,30,18.4,669,881,86,0
1991,4,23,12,30,18.9,685,848,100,0
1991,4,23,13,30,19.4,669,882,86,1.5
1991,4,23,14,30,19.3,608,945,59,2.1
1991,4,23,15,30,18.9,476,958,43,2.2
1991,4,23,16,30,18.3,278,815,43,2.3
1991,4,23,17,30,17.6,74,35,27,2.1
1991,4,23,18,30,17.4,0,0,0,1.8
1991,4,23,19,30,17.1,0,0,0,1.3
1991,4,23,20,30,17.3,0,0,0,1
1991,4,23,21,30,17,0,0,0,0.4
1991,4,23,22,30,16.9,0,0,0,0
1991,4,23,23,30,16.1,0,0,0,0
1991,4,24,0,30,16.4,0,0,0,0
1991,4,24,1,30,15.6,0,0,0,0
1991,4,24,2,30,14.8,0,0,0,0
1991,4,24,3,30,13.5,0,0,0,0
1991,4,24,4,30,12.7,0,0,0,0.6
1991,4,24,5,30,13,0,0,0,1
1991,4,24,6,30,12.6,0,0,0,0.7
1991,4,24,7,30,13.6,68,33,31,0.6
1991,4,24,8,30,13.9,259,707,58,1
1991,4,24,9,30,16.9,448,864,60,0.6
1991,4,24,10,30,18.8,574,856,81,0
1991,4,24,11,30,21.4,634,793,113,0
1991,4,24,12,30,21.5,650,761,129,0
1991,4,24,13,30,22,634,794,112,2.2
1991,4,24,14,30,21.4,574,858,80,3.6
1991,4,24,15,30,21.3,448,866,59,3.4
1991,4,24,16,30,20.4,259,711,56,3.9
1991,4,24,17,30,19.6,68,33,31,4.6
1991,4,24,18,30,19,0,0,0,4.2
1991,4,24,19,30,18.7,0,0,0,4.1
1991,4,24,20,30,19,0,0,0,2.6
1991,4,24,21,30,19,0,0,0,3.2
1991,4,24,22,30,19.3,0,0,0,2.7
1991,4,24,23,30,19,0,0,0,2.6
1991,4,25,0,30,19.3,0,0,0,1.7
1991,4,25,1,30,18.8,0,0,0,1.3
1991,4,25,2,30,18.8,0,0,0,1.5
1991,4,25,3,30,17.2,0,0,0,0.7
1991,4,25,4,30,16.6,0,0,0,0
1991,4,25,5,30,15.8,0,0,0,0
1991,4,25,6,30,16.6,0,0,0,0
1991,4,25,7,30,17.5,51,32,40,0
1991,4,25,8,30,18.8,200,286,118,0
1991,4,25,9,30,20.4,352,426,162,0
1991,4,25,10,30,21.9,458,440,206,1.4
1991,4,25,11,30,23.4,511,401,250,3.6
1991,4,25,12,30,24,527,380,268,2
1991,4,25,13,30,24.2,511,402,249,2.2
1991,4,25,14,30,23.8,458,442,205,1
1991,4,25,15,30,22.9,352,430,160,2.3
1991,4,25,16,30,21.7,200,291,117,2.3
1991,4,25,17,30,20.3,51,32,39,2.1
1991,4,25,18,30,19.5,0,0,0,2.1
1991,4,25,19,30,18.7,0,0,0,2
1991,4,25,20,30,18.5,0,0,0,2.6
1991,4,25,21,30,17.8,0,0,0,2
1991,4,25,22,30,17.5,0,0,0,2.2
1991,4,25,23,30,16.7,0,0,0,2.6
1991,4,26,0,30,16.4,0,0,0,2.8
1991,4,26,1,30,15.6,0,0,0,2.9
1991,4,26,2,30,15.4,0,0,0,1.5
1991,4,26,3,30,13.9,0,0,0,3.1
1991,4,26,4,30,13.2,0,0,0,3.2
1991,4,26,5,30,12.2,0,0,0,5.1
1991,4,26,6,30,12.9,0,0,0,4.2
1991,4,26,7,30,13.3,28,8,27,5
1991,4,26,8,30,13.7,116,23,109,5.7
1991,4,26,9,30,14.9,213,41,195,7.1
1991,4,26,10,30,15.8,289,51,260,8.2
1991,4,26,11,30,18.1,334,53,299,8.8
1991,4,26,12,30,16.8,348,53,312,9.7
1991,4,26,13,30,16.8,334,53,299,9.9
1991,4,26,14,30,14.6,289,52,260,9.3
1991,4,26,15,30,16.1,213,42,194,9.2
1991,4,26,16,30,15.7,116,24,109,8.4
1991,4,26,17,30,16.4,28,8,27,8.8
1991,4,26,18,30,15.5,0,0,0,6.4
1991,4,26,19,30,15.9,0,0,0,5.5
1991,4,26,20,30,16.8,0,0,0,3.6
1991,4,26,21,30,17.2,0,0,0,4.3
1991,4,26,22,30,17.8,0,0,0,3.9
1991,4,26,23,30,17.7,0,0,0,4.1
1991,4,27,0,30,18.2,0,0,0,3.5
1991,4,27,1,30,17.9,0,0,0,3.4
1991,4,27,2,30,17.5,0,0,0,3.1
1991,4,27,3,30,16.8,0,0,0,3.6
1991,4,27,4,30,16.4,0,0,0,3.7
1991,4,27,5,30,16.6,0,0,0,5.1
1991,4,27,6,30,16.3,0,0,0,4.3
1991,4,27,7,30,16.7,40,29,36,4.7
1991,4,27,8,30,16.8,169,148,128,3.6
1991,4,27,9,30,18.2,304,242,198,5.4
1991,4,27,10,30,19,400,262,253,5.6
1991,4,27,11,30,19.9,451,243,295,6.2
1991,4,27,12,30,19.8,466,232,310,5.5
1991,4,27,13,30,19.7,451,244,294,5.2
1991,4,27,14,30,19.4,400,264,251,5.1
1991,4,27,15,30,18.8,304,245,196,4.2
1991,4,27,16,30,18.1,169,151,127,3.7
1991,4,27,17,30,17.3,40,29,35,3.6
1991,4,27,18,30,17.1,0,0,0,3.2
1991,4,27,19,30,16.8,0,0,0,3.2
1991,4,27,20,30,16.7,0,0,0,1.5
1991,4,27,21,30,16.4,0,0,0,3.6
1991,4,27,22,30,16.2,0,0,0,4
1991,4,27,23,30,16,0,0,0,6.7
1991,4,28,0,30,15.3,0,0,0,4.3
1991,4,28,1,30,14.8,0,0,0,4.3
1991,4,28,2,30,13.8,0,0,0,2.6
1991,4,28,3,30,13.7,0,0,0,3.5
1991,4,28,4,30,13.4,0,0,0,2.9
1991,4,28,5,30,13.8,0,0,0,2.1
1991,4,28,6,30,14,0,0,0,1.9
1991,4,28,7,30,14.9,47,27,35,1.6
1991,4,28,8,30,15.9,202,359,104,2.1
1991,4,28,9,30,17.2,360,519,135,1.6
1991,4,28,10,30,18.3,470,531,173,1.7
1991,4,28,11,30,19.2,525,484,216,2.1
1991,4,28,12,30,19.7,541,459,234,2
1991,4,28,13,30,19.7,525,485,215,1.9
1991,4,28,14,30,19.4,470,533,172,1
1991,4,28,15,30,18.6,360,523,134,1.1
1991,4,28,16,30,17.8,202,364,102,0
1991,4,28,17,30,16.7,47,27,35,0
1991,4,28,18,30,16.2,0,0,0,0
1991,4,28,19,30,15.6,0,0,0,0
1991,4,28,20,30,15.5,0,0,0,0
1991,4,28,21,30,14.9,0,0,0,0
1991,4,28,22,30,14.6,0,0,0,0
1991,4,28,23,30,14,0,0,0,0
1991,4,29,0,30,13.8,0,0,0,0
1991,4,29,1,30,13.2,0,0,0,0
1991,4,29,2,30,13,0,0,0,0
1991,4,29,3,30,12.2,0,0,0,0
1991,4,29,4,30,12,0,0,0,0
1991,4,29,5,30,12.3,0,0,0,0
1991,4,29,6,30,13,0,0,0,0
1991,4,29,7,30,14.1,53,26,29,0
1991,4,29,8,30,15,230,605,67,0
1991,4,29,9,30,17,409,778,74,0
1991,4,29,10,30,18.4,530,777,99,0
1991,4,29,11,30,20.1,589,716,133,0
1991,4,29,12,30,20.1,604,684,150,0
1991,4,29,13,30,20.2,589,717,133,2.5
1991,4,29,14,30,19.6,530,779,97,3.1
1991,4,29,15,30,19.4,409,781,73,3.1
1991,4,29,16,30,18.7,230,610,66,3
1991,4,29,17,30,17.8,53,26,29,3.1
1991,4,29,18,30,17.3,0,0,0,1.9
1991,4,29,19,30,16.8,0,0,0,0
1991,4,29,20,30,16.8,0,0,0,0
1991,4,29,21,30,16.1,0,0,0,0
1991,4,29,22,30,15.7,0,0,0,0
1991,4,29,23,30,14.8,0,0,0,0
1991,4,30,0,30,14.5,0,0,0,0
1991,4,30,1,30,13.6,0,0,0,0
1991,4,30,2,30,12.9,0,0,0,0
1991,4,30,3,30,12.1,0,0,0,0
1991,4,30,4,30,11.7,0,0,0,0
1991,4,30,5,30,12.2,0,0,0,0
1991,4,30,6,30,12.5,0,0,0,0
1991,4,30,7,30,13.6,50,24,28,0
1991,4,30,8,30,14.3,225,594,68,0.5
1991,4,30,9,30,16.5,403,769,76,0
1991,4,30,10,30,18,524,769,100,0
1991,4,30,11,30,19.9,583,709,135,0
1991,4,30,12,30,19.9,598,677,152,0
1991,4,30,13,30,20.2,583,710,134,2.8
1991,4,30,14,30,19.5,524,771,99,4.1
1991,4,30,15,30,19.7,403,772,74,3.8
1991,4,30,16,30,19.2,225,599,67,3.8
1991,4,30,17,30,18.8,50,24,28,3.6
1991,4,30,18,30,18.3,0,0,0,2.6
1991,4,30,19,30,18.1,0,0,0,0
1991,4,30,20,30,18.4,0,0,0,0
1991,4,30,21,30,17.9,0,0,0,0
1991,4,30,22,30,17.6,0,0,0,0
1991,4,30,23,30,16.5,0,0,0,0
1991,5,1,0,30,16.4,0,0,0,0
1991,5,1,1,30,15.7,0,0,0,0
1991,5,1,2,30,15.2,0,0,0,0
1991,5,1,3,30,14.2,0,0,0,0
1991,5,1,4,30,13.8,0,0,0,0
1991,5,1,5,30,14,0,0,0,0
1991,5,1,6,30,14.5,0,0,0,0
1991,5,1,7,30,15.6,44,23,31,0
1991,5,1,8,30,16.3,201,415,92,0
1991,5,1,9,30,18.6,363,587,115,0
1991,5,1,10,30,20.1,476,597,149,0.7
1991,5,1,11,30,22.4,532,545,189,1
1991,5,1,12,30,22.1,547,518,208,2.1
1991,5,1,13,30,22.3,532,547,189,2.6
1991,5,1,14,30,21.4,476,599,148,3.1
1991,5,1,15,30,21.7,363,591,114,2.9
1991,5,1,16,30,21.2,201,420,91,2.5
1991,5,1,17,30,20.4,44,23,30,2.1
1991,5,1,18,30,20.2,0,0,0,1.2
1991,5,1,19,30,20,0,0,0,0
1991,5,1,20,30,20.9,0,0,0,0
1991,5,1,21,30,19.8,0,0,0,0
1991,5,1,22,30,19.6,0,0,0,0
1991,5,1,23,30,18.3,0,0,0,0
1991,5,2,0,30,18.5,0,0,0,0
1991,5,2,1,30,17.7,0,0,0,1.4
1991,5,2,2,30,17,0,0,0,2.6
1991,5,2,3,30,16.4,0,0,0,2
1991,5,2,4,30,16.1,0,0,0,2.2
1991,5,2,5,30,16.9,0,0,0,2.6
1991,5,2,6,30,17.2,0,0,0,2.5
1991,5,2,7,30,18.6,50,22,23,2.7
1991,5,2,8,30,20.1,234,723,49,1.5
1991,5,2,9,30,22.3,423,892,50,3.5
1991,5,2,10,30,24,550,887,68,4.1
1991,5,2,11,30,25.1,611,825,96,6.2
1991,5,2,12,30,26.1,626,791,111,5.3
1991,5,2,13,30,26.2,611,825,95,5.7
1991,5,2,14,30,26,550,888,67,5.7
1991,5,2,15,30,24.5,423,894,49,5.6
1991,5,2,16,30,23,234,727,48,5.2
1991,5,2,17,30,21.4,50,22,22,3.6
1991,5,2,18,30,19.9,0,0,0,3.7
1991,5,2,19,30,18.6,0,0,0,2.9
1991,5,2,20,30,17.4,0,0,0,2.6
1991,5,2,21,30,17.1,0,0,0,1.4
1991,5,2,22,30,16.7,0,0,0,0.9
1991,5,2,23,30,16.5,0,0,0,1
1991,5,3,0,30,16.3,0,0,0,0.5
1991,5,3,1,30,16,0,0,0,0
1991,5,3,2,30,16.3,0,0,0,0
1991,5,3,3,30,15.5,0,0,0,0
1991,5,3,4,30,15.3,0,0,0,0
1991,5,3,5,30,14.7,0,0,0,0
1991,5,3,6,30,15.4,0,0,0,0
1991,5,3,7,30,15.7,44,21,26,0.9
1991,5,3,8,30,16.2,212,558,70,2.1
1991,5,3,9,30,16.9,386,740,79,1.4
1991,5,3,10,30,17.6,506,743,104,1.5
1991,5,3,11,30,18.5,564,683,140,1
1991,5,3,12,30,18.3,579,652,157,1.6
1991,5,3,13,30,18.3,564,685,139,1.4
1991,5,3,14,30,17.9,506,745,103,1
1991,5,3,15,30,17.7,386,743,78,1
1991,5,3,16,30,17.3,212,563,68,0.8
1991,5,3,17,30,16.4,44,21,26,1.5
1991,5,3,18,30,16.5,0,0,0,0.7
1991,5,3,19,30,16.2,0,0,0,0
1991,5,3,20,30,16.7,0,0,0,0
1991,5,3,21,30,15.7,0,0,0,0
1991,5,3,22,30,15.3,0,0,0,1.2
1991,5,3,23,30,14.1,0,0,0,2.1
1991,5,4,0,30,14,0,0,0,0.8
1991,5,4,1,30,12.9,0,0,0,0
1991,5,4,2,30,12.3,0,0,0,0
1991,5,4,3,30,11.1,0,0,0,0
1991,5,4,4,30,10.8,0,0,0,0
1991,5,4,5,30,11.2,0,0,0,0
1991,5,4,6,30,11.6,0,0,0,0
1991,5,4,7,30,12.9,46,20,20,0.6
1991,5,4,8,30,13.8,230,742,45,1.5
1991,5,4,9,30,16.3,420,912,46,1.2
1991,5,4,10,30,17.9,549,907,62,1.4
1991,5,4,11,30,19.8,609,845,88,1
1991,5,4,12,30,19.9,625,812,103,1.7
1991,5,4,13,30,20,609,846,88,1.7
1991,5,4,14,30,19.5,549,909,61,2.1
1991,5,4,15,30,18.8,420,914,45,1.3
1991,5,4,16,30,17.7,230,746,44,0
1991,5,4,17,30,16.3,46,20,20,0
1991,5,4,18,30,15.8,0,0,0,0
1991,5,4,19,30,15,0,0,0,0
1991,5,4,20,30,15.1,0,0,0,0
1991,5,4,21,30,14.1,0,0,0,0
1991,5,4,22,30,13.8,0,0,0,0.1
1991,5,4,23,30,12.8,0,0,0,1
1991,5,5,0,30,12.8,0,0,0,0.8
1991,5,5,1,30,12,0,0,0,1.5
1991,5,5,2,30,11.4,0,0,0,1
1991,5,5,3,30,10.4,0,0,0,2.7
1991,5,5,4,30,9.9,0,0,0,3
1991,5,5,5,30,10.4,0,0,0,3.1
1991,5,5,6,30,10.5,0,0,0,2.7
1991,5,5,7,30,11.7,44,19,20,2.3
1991,5,5,8,30,12.2,226,461,45,3.1
1991,5,5,9,30,14.9,415,904,46,1.6
1991,5,5,10,30,16.6,542,900,63,0
1991,5,5,11,30,19.1,603,838,90,0
1991,5,5,12,30,19,619,804,104,0
1991,5,5,13,30,19.4,603,839,89,2.4
1991,5,5,14,30,18.8,542,901,62,4.1
1991,5,5,15,30,18.9,415,906,46,3.3
1991,5,5,16,30,18.3,226,463,44,3.5
1991,5,5,17,30,17.5,44,19,19,2.6
1991,5,5,18,30,17,0,0,0,3
1991,5,5,19,30,16.6,0,0,0,2.5
1991,5,5,20,30,16.9,0,0,0,2.6
1991,5,5,21,30,15.9,0,0,0,1.2
1991,5,5,22,30,15.5,0,0,0,0
1991,5,5,23,30,14.1,0,0,0,0
1991,5,6,0,30,14,0,0,0,0
1991,5,6,1,30,13,0,0,0,0
1991,5,6,2,30,12.4,0,0,0,0
1991,5,6,3,30,11.1,0,0,0,0
1991,5,6,4,30,10.6,0,0,0,1.4
1991,5,6,5,30,10.9,0,0,0,2.1
1991,5,6,6,30,11.3,0,0,0,1.6
1991,5,6,7,30,12.6,43,18,19,1.5
1991,5,6,8,30,13.3,225,468,43,1.5
1991,5,6,9,30,16.2,415,919,43,1
1991,5,6,10,30,18.1,543,915,59,0
1991,5,6,11,30,20.7,604,853,85,0
1991,5,6,12,30,20.7,620,820,98,0
1991,5,6,13,30,21.1,604,854,84,2.2
1991,5,6,14,30,20.7,543,917,58,4.1
1991,5,6,15,30,20.7,415,921,42,3.3
1991,5,6,16,30,20.1,225,469,42,3.5
1991,5,6,17,30,18.9,43,18,18,3.1
1991,5,6,18,30,18.9,0,0,0,2.8
1991,5,6,19,30,18.4,0,0,0,0
1991,5,6,20,30,19.1,0,0,0,0
1991,5,6,21,30,17.7,0,0,0,0
1991,5,6,22,30,17.2,0,0,0,0
1991,5,6,23,30,15.8,0,0,0,0
1991,5,7,0,30,15.5,0,0,0,0
1991,5,7,1,30,14.3,0,0,0,0
1991,5,7,2,30,13.3,0,0,0,0
1991,5,7,3,30,12.2,0,0,0,0
1991,5,7,4,30,11.7,0,0,0,0
1991,5,7,5,30,12.2,0,0,0,0
1991,5,7,6,30,12.5,0,0,0,0
1991,5,7,7,30,13.8,33,17,24,1.8
1991,5,7,8,30,14.7,180,275,89,3.6
1991,5,7,9,30,17.4,338,552,116,1.5
1991,5,7,10,30,19.2,449,568,150,0
1991,5,7,11,30,21.5,504,520,190,0
1991,5,7,12,30,21.6,519,493,208,0
1991,5,7,13,30,22,504,521,189,1.8
1991,5,7,14,30,21.4,449,571,149,2.6
1991,5,7,15,30,21.5,338,556,115,2.8
1991,5,7,16,30,20.8,180,277,88,3.1
1991,5,7,17,30,20.2,33,17,24,3.6
1991,5,7,18,30,19.5,0,0,0,3.1
1991,5,7,19,30,19.1,0,0,0,2.6
1991,5,7,20,30,18.9,0,0,0,1.5
1991,5,7,21,30,18.3,0,0,0,1.2
1991,5,7,22,30,17.8,0,0,0,0
1991,5,7,23,30,17,0,0,0,0
